N°, Cur[mA], ADC2[Vol],Date, Time
5750,-51.60,208.00,20/7/2018,13:19:29,
5751,-50.80,208.00,20/7/2018,13:19:30,
5752,-52.30,207.00,20/7/2018,13:19:30,
5753,-48.60,208.00,20/7/2018,13:19:31,
5754,-51.80,208.00,20/7/2018,13:19:31,
5755,-49.30,207.00,20/7/2018,13:19:32,
5756,-51.60,206.67,20/7/2018,13:19:32,
5757,-53.50,207.00,20/7/2018,13:19:33,
5758,-51.10,206.00,20/7/2018,13:19:33,
5759,-52.00,206.00,20/7/2018,13:19:34,
5760,-50.20,205.00,20/7/2018,13:19:34,
5761,-51.90,206.00,20/7/2018,13:19:35,
5762,-56.90,205.00,20/7/2018,13:19:35,
5763,-56.40,204.00,20/7/2018,13:19:36,
5764,-51.80,205.00,20/7/2018,13:19:36,
5765,-48.10,204.00,20/7/2018,13:19:37,
5766,-52.30,204.00,20/7/2018,13:19:37,
5767,-49.10,204.00,20/7/2018,13:19:38,
5768,-48.40,204.00,20/7/2018,13:19:38,
5769,-56.00,204.00,20/7/2018,13:19:39,
5770,-52.50,204.00,20/7/2018,13:19:39,
5771,-46.30,204.00,20/7/2018,13:19:40,
5772,-51.40,204.00,20/7/2018,13:19:40,
5773,-54.60,205.00,20/7/2018,13:19:41,
5774,-48.90,206.00,20/7/2018,13:19:41,
5775,-50.70,206.00,20/7/2018,13:19:42,
5776,-48.30,207.00,20/7/2018,13:19:42,
5777,-55.20,207.00,20/7/2018,13:19:43,
5778,-53.40,207.00,20/7/2018,13:19:43,
5779,-51.50,207.67,20/7/2018,13:19:44,
5780,-49.60,208.00,20/7/2018,13:19:44,
5781,-50.80,208.00,20/7/2018,13:19:45,
5782,-48.90,208.00,20/7/2018,13:19:45,
5783,-51.30,208.00,20/7/2018,13:19:46,
5784,-50.30,208.00,20/7/2018,13:19:46,
5785,-49.50,208.00,20/7/2018,13:19:47,
5786,-46.40,208.00,20/7/2018,13:19:47,
5787,-51.80,207.00,20/7/2018,13:19:48,
5788,-48.70,206.00,20/7/2018,13:19:48,
5789,-48.00,207.00,20/7/2018,13:19:49,
5790,-49.70,206.00,20/7/2018,13:19:49,
5791,-55.50,205.00,20/7/2018,13:19:50,
5792,-48.20,204.00,20/7/2018,13:19:50,
5793,-48.60,204.00,20/7/2018,13:19:51,
5794,-47.90,204.00,20/7/2018,13:19:51,
5795,-49.60,204.00,20/7/2018,13:19:52,
5796,-48.50,204.00,20/7/2018,13:19:52,
5797,-48.20,204.00,20/7/2018,13:19:53,
5798,-57.10,204.33,20/7/2018,13:19:53,
5799,-48.50,205.00,20/7/2018,13:19:54,
5800,-50.10,205.00,20/7/2018,13:19:54,
5801,-52.00,206.00,20/7/2018,13:19:55,
5802,-51.20,206.67,20/7/2018,13:19:55,
5803,-49.50,206.67,20/7/2018,13:19:56,
5804,-55.70,207.33,20/7/2018,13:19:56,
5805,-48.20,208.00,20/7/2018,13:19:57,
5806,-49.10,208.00,20/7/2018,13:19:57,
5807,-50.60,208.00,20/7/2018,13:19:58,
5808,-57.00,208.00,20/7/2018,13:19:58,
5809,-48.00,208.00,20/7/2018,13:19:59,
5810,-48.80,208.00,20/7/2018,13:19:59,
5811,-51.00,208.00,20/7/2018,13:20:0,
5812,-54.10,207.00,20/7/2018,13:20:0,
5813,-53.60,207.00,20/7/2018,13:20:1,
5814,-48.50,207.00,20/7/2018,13:20:1,
5815,-52.90,206.00,20/7/2018,13:20:2,
5816,-52.40,205.00,20/7/2018,13:20:2,
5817,-48.70,205.00,20/7/2018,13:20:3,
5818,-48.80,205.00,20/7/2018,13:20:3,
5819,-53.80,204.00,20/7/2018,13:20:4,
5820,-47.20,204.00,20/7/2018,13:20:4,
5821,-47.70,204.00,20/7/2018,13:20:5,
5822,-50.60,204.00,20/7/2018,13:20:5,
5823,-47.70,204.00,20/7/2018,13:20:6,
5824,-47.70,204.33,20/7/2018,13:20:6,
5825,-52.70,204.33,20/7/2018,13:20:7,
5826,-51.00,205.00,20/7/2018,13:20:7,
5827,-48.20,205.67,20/7/2018,13:20:8,
5828,-53.80,205.67,20/7/2018,13:20:8,
5829,-49.50,206.67,20/7/2018,13:20:9,
5830,-48.90,207.00,20/7/2018,13:20:9,
5831,-48.80,207.67,20/7/2018,13:20:10,
5832,-43.80,207.67,20/7/2018,13:20:10,
5833,-52.70,208.00,20/7/2018,13:20:11,
5834,-53.90,208.00,20/7/2018,13:20:11,
5835,-55.10,208.00,20/7/2018,13:20:12,
5836,-50.30,208.00,20/7/2018,13:20:12,
5837,-51.70,208.00,20/7/2018,13:20:13,
5838,-49.90,208.00,20/7/2018,13:20:13,
5839,-48.50,208.00,20/7/2018,13:20:14,
5840,-49.70,208.00,20/7/2018,13:20:14,
5841,-50.80,207.00,20/7/2018,13:20:15,
5842,-53.10,208.00,20/7/2018,13:20:15,
5843,-47.80,207.00,20/7/2018,13:20:16,
5844,-47.90,207.00,20/7/2018,13:20:16,
5845,-47.80,206.00,20/7/2018,13:20:17,
5846,-56.80,206.00,20/7/2018,13:20:17,
5847,-50.80,206.00,20/7/2018,13:20:18,
5848,-49.20,205.00,20/7/2018,13:20:18,
5849,-49.20,205.00,20/7/2018,13:20:19,
5850,-48.70,205.00,20/7/2018,13:20:19,
5851,-51.10,204.00,20/7/2018,13:20:20,
5852,-48.30,204.00,20/7/2018,13:20:20,
5853,-48.40,204.33,20/7/2018,13:20:21,
5854,-53.50,204.00,20/7/2018,13:20:21,
5855,-50.00,204.00,20/7/2018,13:20:22,
5856,-49.20,204.33,20/7/2018,13:20:22,
5857,-49.30,204.00,20/7/2018,13:20:23,
5858,-49.20,204.00,20/7/2018,13:20:23,
5859,-48.90,204.67,20/7/2018,13:20:24,
5860,-50.90,204.33,20/7/2018,13:20:24,
5861,-48.40,205.00,20/7/2018,13:20:25,
5862,-50.10,206.00,20/7/2018,13:20:25,
5863,-50.30,206.67,20/7/2018,13:20:26,
5864,-51.00,207.00,20/7/2018,13:20:26,
5865,-50.90,207.00,20/7/2018,13:20:27,
5866,-51.40,207.67,20/7/2018,13:20:27,
5867,-50.90,207.67,20/7/2018,13:20:28,
5868,-48.50,208.00,20/7/2018,13:20:28,
5869,-49.90,208.67,20/7/2018,13:20:29,
5870,-51.40,209.00,20/7/2018,13:20:29,
5871,-56.60,209.00,20/7/2018,13:20:30,
5872,-51.00,209.00,20/7/2018,13:20:30,
5873,-48.10,209.00,20/7/2018,13:20:31,
5874,-52.10,209.00,20/7/2018,13:20:31,
5875,-53.90,209.00,20/7/2018,13:20:32,
5876,-56.60,209.00,20/7/2018,13:20:32,
5877,-48.70,208.00,20/7/2018,13:20:33,
5878,-58.10,208.00,20/7/2018,13:20:33,
5879,-50.70,207.00,20/7/2018,13:20:34,
5880,-50.80,207.00,20/7/2018,13:20:34,
5881,-48.00,207.00,20/7/2018,13:20:35,
5882,-49.20,206.00,20/7/2018,13:20:35,
5883,-50.50,206.00,20/7/2018,13:20:36,
5884,-52.60,205.00,20/7/2018,13:20:36,
5885,-47.20,205.00,20/7/2018,13:20:37,
5886,-50.40,205.00,20/7/2018,13:20:37,
5887,-50.30,205.00,20/7/2018,13:20:38,
5888,-51.20,205.00,20/7/2018,13:20:38,
5889,-49.10,205.00,20/7/2018,13:20:39,
5890,-48.90,205.00,20/7/2018,13:20:39,
5891,-49.30,205.67,20/7/2018,13:20:40,
5892,-54.00,205.67,20/7/2018,13:20:40,
5893,-47.40,206.67,20/7/2018,13:20:41,
5894,-49.90,207.33,20/7/2018,13:20:41,
5895,-48.00,208.00,20/7/2018,13:20:42,
5896,-47.90,208.00,20/7/2018,13:20:42,
5897,-51.30,208.67,20/7/2018,13:20:43,
5898,-48.80,209.00,20/7/2018,13:20:43,
5899,-50.20,209.00,20/7/2018,13:20:44,
5900,-49.00,209.00,20/7/2018,13:20:44,
5901,-51.00,209.00,20/7/2018,13:20:45,
5902,-51.40,208.00,20/7/2018,13:20:45,
5903,-55.60,208.00,20/7/2018,13:20:46,
5904,-51.10,207.00,20/7/2018,13:20:46,
5905,-48.60,207.00,20/7/2018,13:20:47,
5906,-51.60,207.00,20/7/2018,13:20:47,
5907,-51.60,206.00,20/7/2018,13:20:48,
5908,-48.40,205.00,20/7/2018,13:20:48,
5909,-48.30,205.00,20/7/2018,13:20:49,
5910,-50.80,205.00,20/7/2018,13:20:49,
5911,-50.90,205.00,20/7/2018,13:20:50,
5912,-48.20,205.00,20/7/2018,13:20:50,
5913,-48.50,205.00,20/7/2018,13:20:51,
5914,-49.70,205.00,20/7/2018,13:20:51,
5915,-50.50,205.33,20/7/2018,13:20:52,
5916,-49.90,205.67,20/7/2018,13:20:52,
5917,-52.40,205.67,20/7/2018,13:20:53,
5918,-49.50,206.33,20/7/2018,13:20:53,
5919,-50.00,207.00,20/7/2018,13:20:54,
5920,-47.50,208.00,20/7/2018,13:20:54,
5921,-47.50,207.67,20/7/2018,13:20:55,
5922,-50.70,208.00,20/7/2018,13:20:55,
5923,-47.70,209.00,20/7/2018,13:20:56,
5924,-48.80,208.67,20/7/2018,13:20:56,
5925,-48.00,209.00,20/7/2018,13:20:57,
5926,-49.30,209.00,20/7/2018,13:20:57,
5927,-56.50,209.00,20/7/2018,13:20:58,
5928,-49.70,209.00,20/7/2018,13:20:58,
5929,-52.60,209.00,20/7/2018,13:20:59,
5930,-52.20,209.00,20/7/2018,13:20:59,
5931,-50.40,209.00,20/7/2018,13:21:0,
5932,-52.30,208.00,20/7/2018,13:21:0,
5933,-47.20,208.00,20/7/2018,13:21:1,
5934,-48.30,207.00,20/7/2018,13:21:1,
5935,-49.90,207.00,20/7/2018,13:21:2,
5936,-49.30,206.67,20/7/2018,13:21:2,
5937,-48.40,206.00,20/7/2018,13:21:3,
5938,-50.70,206.00,20/7/2018,13:21:3,
5939,-52.00,205.00,20/7/2018,13:21:4,
5940,-47.00,205.00,20/7/2018,13:21:4,
5941,-48.10,204.00,20/7/2018,13:21:5,
5942,-50.10,207.00,20/7/2018,13:21:5,
5943,-49.90,205.67,20/7/2018,13:21:6,
5944,-48.30,205.00,20/7/2018,13:21:6,
5945,-48.80,205.00,20/7/2018,13:21:7,
5946,-50.00,205.00,20/7/2018,13:21:7,
5947,-50.10,206.00,20/7/2018,13:21:8,
5948,-48.70,206.67,20/7/2018,13:21:8,
5949,-47.30,206.33,20/7/2018,13:21:9,
5950,-51.00,207.00,20/7/2018,13:21:9,
5951,-48.00,207.67,20/7/2018,13:21:10,
5952,-50.10,208.00,20/7/2018,13:21:10,
5953,-50.10,208.00,20/7/2018,13:21:11,
5954,-53.40,208.33,20/7/2018,13:21:11,
5955,-48.80,209.00,20/7/2018,13:21:12,
5956,-54.80,209.00,20/7/2018,13:21:12,
5957,-46.90,209.00,20/7/2018,13:21:13,
5958,-51.20,209.00,20/7/2018,13:21:13,
5959,-47.20,209.00,20/7/2018,13:21:14,
5960,-49.50,209.00,20/7/2018,13:21:14,
5961,-54.50,209.00,20/7/2018,13:21:15,
5962,-47.50,208.00,20/7/2018,13:21:15,
5963,-52.10,208.00,20/7/2018,13:21:16,
5964,-47.10,208.00,20/7/2018,13:21:16,
5965,-49.40,207.00,20/7/2018,13:21:17,
5966,-47.40,207.00,20/7/2018,13:21:17,
5967,-49.40,207.00,20/7/2018,13:21:18,
5968,-46.70,207.00,20/7/2018,13:21:18,
5969,-49.70,206.00,20/7/2018,13:21:19,
5970,-49.60,206.00,20/7/2018,13:21:19,
5971,-54.40,206.00,20/7/2018,13:21:20,
5972,-48.30,205.00,20/7/2018,13:21:20,
5973,-49.30,205.00,20/7/2018,13:21:21,
5974,-53.40,205.00,20/7/2018,13:21:21,
5975,-49.90,205.00,20/7/2018,13:21:22,
5976,-49.90,205.00,20/7/2018,13:21:22,
5977,-50.60,205.00,20/7/2018,13:21:23,
5978,-50.90,205.00,20/7/2018,13:21:23,
5979,-55.50,205.00,20/7/2018,13:21:24,
5980,-50.00,205.33,20/7/2018,13:21:24,
5981,-50.10,205.00,20/7/2018,13:21:25,
5982,-52.70,206.00,20/7/2018,13:21:25,
5983,-49.30,206.33,20/7/2018,13:21:26,
5984,-55.60,207.00,20/7/2018,13:21:26,
5985,-50.00,207.00,20/7/2018,13:21:27,
5986,-51.50,207.33,20/7/2018,13:21:27,
5987,-54.30,208.00,20/7/2018,13:21:28,
5988,-47.30,208.00,20/7/2018,13:21:28,
5989,-43.40,208.00,20/7/2018,13:21:29,
5990,-47.70,208.67,20/7/2018,13:21:29,
5991,-54.30,209.00,20/7/2018,13:21:30,
5992,-50.00,209.00,20/7/2018,13:21:30,
5993,-50.70,209.00,20/7/2018,13:21:31,
5994,-51.80,209.00,20/7/2018,13:21:31,
5995,-52.20,209.00,20/7/2018,13:21:32,
5996,-47.30,209.00,20/7/2018,13:21:32,
5997,-46.90,208.00,20/7/2018,13:21:33,
5998,-50.50,208.00,20/7/2018,13:21:33,
5999,-49.30,208.00,20/7/2018,13:21:34,
6000,-50.40,207.00,20/7/2018,13:21:34,
6001,-48.40,206.00,20/7/2018,13:21:35,
6002,-47.70,206.00,20/7/2018,13:21:35,
6003,-50.80,206.00,20/7/2018,13:21:36,
6004,-51.00,205.00,20/7/2018,13:21:36,
6005,-42.90,205.00,20/7/2018,13:21:37,
6006,-48.20,205.00,20/7/2018,13:21:37,
6007,-50.70,205.00,20/7/2018,13:21:38,
6008,-55.30,205.00,20/7/2018,13:21:38,
6009,-48.90,205.00,20/7/2018,13:21:39,
6010,-49.30,205.67,20/7/2018,13:21:39,
6011,-50.50,206.33,20/7/2018,13:21:40,
6012,-47.90,207.00,20/7/2018,13:21:40,
6013,-50.20,207.00,20/7/2018,13:21:41,
6014,-49.70,207.67,20/7/2018,13:21:41,
6015,-46.20,208.00,20/7/2018,13:21:42,
6016,-50.20,209.00,20/7/2018,13:21:42,
6017,-51.90,208.67,20/7/2018,13:21:43,
6018,-50.70,209.00,20/7/2018,13:21:43,
6019,-50.80,209.00,20/7/2018,13:21:44,
6020,-50.80,209.00,20/7/2018,13:21:44,
6021,-46.90,209.00,20/7/2018,13:21:45,
6022,-50.20,208.33,20/7/2018,13:21:45,
6023,-49.60,208.00,20/7/2018,13:21:46,
6024,-44.50,208.00,20/7/2018,13:21:46,
6025,-50.20,207.00,20/7/2018,13:21:47,
6026,-47.80,207.00,20/7/2018,13:21:47,
6027,-50.00,207.00,20/7/2018,13:21:48,
6028,-52.10,206.00,20/7/2018,13:21:48,
6029,-55.10,205.33,20/7/2018,13:21:49,
6030,-52.80,205.00,20/7/2018,13:21:49,
6031,-47.10,205.00,20/7/2018,13:21:50,
6032,-48.90,205.00,20/7/2018,13:21:50,
6033,-52.00,205.00,20/7/2018,13:21:51,
6034,-50.30,205.00,20/7/2018,13:21:51,
6035,-49.90,205.00,20/7/2018,13:21:52,
6036,-49.20,206.00,20/7/2018,13:21:52,
6037,-50.80,206.67,20/7/2018,13:21:53,
6038,-55.00,206.67,20/7/2018,13:21:53,
6039,-48.90,207.33,20/7/2018,13:21:54,
6040,-48.30,208.00,20/7/2018,13:21:54,
6041,-50.60,208.00,20/7/2018,13:21:55,
6042,-55.10,208.67,20/7/2018,13:21:55,
6043,-53.60,209.00,20/7/2018,13:21:56,
6044,-43.00,209.00,20/7/2018,13:21:56,
6045,-47.50,209.00,20/7/2018,13:21:57,
6046,-47.10,207.67,20/7/2018,13:21:57,
6047,-52.70,207.00,20/7/2018,13:21:58,
6048,-49.20,207.00,20/7/2018,13:21:58,
6049,-49.70,208.00,20/7/2018,13:21:59,
6050,-47.90,208.00,20/7/2018,13:21:59,
6051,-55.50,207.00,20/7/2018,13:22:0,
6052,-52.00,207.00,20/7/2018,13:22:0,
6053,-47.70,206.00,20/7/2018,13:22:1,
6054,-53.30,205.00,20/7/2018,13:22:1,
6055,-47.10,205.00,20/7/2018,13:22:2,
6056,-55.90,205.00,20/7/2018,13:22:2,
6057,-43.70,205.00,20/7/2018,13:22:3,
6058,-50.10,205.67,20/7/2018,13:22:3,
6059,-52.50,205.67,20/7/2018,13:22:4,
6060,-46.70,206.00,20/7/2018,13:22:4,
6061,-51.00,207.00,20/7/2018,13:22:5,
6062,-50.10,207.67,20/7/2018,13:22:5,
6063,-47.60,207.33,20/7/2018,13:22:6,
6064,-49.50,208.00,20/7/2018,13:22:6,
6065,-55.80,208.67,20/7/2018,13:22:7,
6066,-50.50,208.67,20/7/2018,13:22:7,
6067,-50.50,209.00,20/7/2018,13:22:8,
6068,-47.20,209.00,20/7/2018,13:22:8,
6069,-50.90,209.00,20/7/2018,13:22:9,
6070,-53.50,209.00,20/7/2018,13:22:9,
6071,-50.10,209.00,20/7/2018,13:22:10,
6072,-49.60,209.00,20/7/2018,13:22:10,
6073,-49.90,209.00,20/7/2018,13:22:11,
6074,-50.10,209.00,20/7/2018,13:22:11,
6075,-49.80,208.00,20/7/2018,13:22:12,
6076,-49.80,207.00,20/7/2018,13:22:12,
6077,-50.30,208.00,20/7/2018,13:22:13,
6078,-48.30,207.00,20/7/2018,13:22:13,
6079,-50.50,207.00,20/7/2018,13:22:14,
6080,-50.40,206.00,20/7/2018,13:22:14,
6081,-50.30,206.00,20/7/2018,13:22:15,
6082,-47.90,206.00,20/7/2018,13:22:15,
6083,-50.20,205.00,20/7/2018,13:22:16,
6084,-46.80,205.00,20/7/2018,13:22:16,
6085,-48.10,205.00,20/7/2018,13:22:17,
6086,-47.50,205.00,20/7/2018,13:22:17,
6087,-49.80,205.00,20/7/2018,13:22:18,
6088,-50.80,205.00,20/7/2018,13:22:18,
6089,-49.60,205.33,20/7/2018,13:22:19,
6090,-49.20,206.00,20/7/2018,13:22:19,
6091,-52.50,206.00,20/7/2018,13:22:20,
6092,-49.10,206.67,20/7/2018,13:22:20,
6093,-47.90,207.00,20/7/2018,13:22:21,
6094,-50.90,207.67,20/7/2018,13:22:21,
6095,-48.00,207.33,20/7/2018,13:22:22,
6096,-50.30,208.00,20/7/2018,13:22:22,
6097,-47.00,208.67,20/7/2018,13:22:23,
6098,-55.40,208.00,20/7/2018,13:22:23,
6099,-50.90,209.00,20/7/2018,13:22:24,
6100,-46.80,209.00,20/7/2018,13:22:24,
6101,-50.70,209.00,20/7/2018,13:22:25,
6102,-46.90,209.00,20/7/2018,13:22:25,
6103,-51.90,209.00,20/7/2018,13:22:26,
6104,-47.50,209.00,20/7/2018,13:22:26,
6105,-47.40,209.00,20/7/2018,13:22:27,
6106,-49.10,209.00,20/7/2018,13:22:27,
6107,-50.30,208.00,20/7/2018,13:22:28,
6108,-47.30,208.00,20/7/2018,13:22:28,
6109,-49.50,208.00,20/7/2018,13:22:29,
6110,-50.20,207.00,20/7/2018,13:22:29,
6111,-47.50,207.00,20/7/2018,13:22:30,
6112,-49.90,206.00,20/7/2018,13:22:30,
6113,-47.60,206.00,20/7/2018,13:22:31,
6114,-49.80,205.00,20/7/2018,13:22:31,
6115,-52.30,205.00,20/7/2018,13:22:32,
6116,-49.70,205.00,20/7/2018,13:22:32,
6117,-41.00,205.00,20/7/2018,13:22:33,
6118,-52.50,205.00,20/7/2018,13:22:33,
6119,-55.10,205.00,20/7/2018,13:22:34,
6120,-49.20,205.00,20/7/2018,13:22:34,
6121,-52.50,205.00,20/7/2018,13:22:35,
6122,-54.40,206.00,20/7/2018,13:22:35,
6123,-49.20,205.67,20/7/2018,13:22:36,
6124,-48.90,206.00,20/7/2018,13:22:36,
6125,-52.10,206.67,20/7/2018,13:22:37,
6126,-43.90,207.00,20/7/2018,13:22:37,
6127,-49.30,207.00,20/7/2018,13:22:38,
6128,-49.70,207.67,20/7/2018,13:22:38,
6129,-45.90,208.00,20/7/2018,13:22:39,
6130,-51.80,208.00,20/7/2018,13:22:39,
6131,-49.10,208.33,20/7/2018,13:22:40,
6132,-47.00,209.00,20/7/2018,13:22:40,
6133,-48.70,209.00,20/7/2018,13:22:41,
6134,-46.80,209.00,20/7/2018,13:22:41,
6135,-46.40,209.00,20/7/2018,13:22:42,
6136,-49.00,209.00,20/7/2018,13:22:42,
6137,-49.50,209.00,20/7/2018,13:22:43,
6138,-49.30,209.00,20/7/2018,13:22:43,
6139,-46.60,209.00,20/7/2018,13:22:44,
6140,-47.50,208.00,20/7/2018,13:22:44,
6141,-51.10,208.00,20/7/2018,13:22:45,
6142,-48.60,208.00,20/7/2018,13:22:45,
6143,-51.00,207.00,20/7/2018,13:22:46,
6144,-46.20,207.00,20/7/2018,13:22:46,
6145,-49.10,207.00,20/7/2018,13:22:47,
6146,-49.80,206.00,20/7/2018,13:22:47,
6147,-49.40,206.00,20/7/2018,13:22:48,
6148,-49.40,206.00,20/7/2018,13:22:48,
6149,-46.60,205.00,20/7/2018,13:22:49,
6150,-46.60,205.00,20/7/2018,13:22:49,
6151,-47.20,205.00,20/7/2018,13:22:50,
6152,-47.70,205.00,20/7/2018,13:22:50,
6153,-49.60,205.00,20/7/2018,13:22:51,
6154,-49.30,205.00,20/7/2018,13:22:51,
6155,-50.60,205.00,20/7/2018,13:22:52,
6156,-48.90,205.00,20/7/2018,13:22:52,
6157,-48.10,205.67,20/7/2018,13:22:53,
6158,-50.10,206.00,20/7/2018,13:22:53,
6159,-44.30,205.67,20/7/2018,13:22:54,
6160,-52.40,206.00,20/7/2018,13:22:54,
6161,-49.70,206.67,20/7/2018,13:22:55,
6162,-50.40,206.33,20/7/2018,13:22:55,
6163,-45.80,207.00,20/7/2018,13:22:56,
6164,-51.50,207.33,20/7/2018,13:22:56,
6165,-46.80,207.67,20/7/2018,13:22:57,
6166,-47.80,207.67,20/7/2018,13:22:57,
6167,-49.40,208.00,20/7/2018,13:22:58,
6168,-48.80,208.33,20/7/2018,13:22:58,
6169,-49.30,208.00,20/7/2018,13:22:59,
6170,-50.30,208.00,20/7/2018,13:22:59,
6171,-46.50,208.67,20/7/2018,13:23:0,
6172,-48.60,209.00,20/7/2018,13:23:0,
6173,-49.20,209.00,20/7/2018,13:23:1,
6174,-50.50,209.00,20/7/2018,13:23:1,
6175,-48.20,209.00,20/7/2018,13:23:2,
6176,-47.40,209.00,20/7/2018,13:23:2,
6177,-49.10,209.00,20/7/2018,13:23:3,
6178,-46.40,209.00,20/7/2018,13:23:3,
6179,-47.20,209.00,20/7/2018,13:23:4,
6180,-46.10,209.00,20/7/2018,13:23:4,
6181,-52.10,209.00,20/7/2018,13:23:5,
6182,-49.10,208.00,20/7/2018,13:23:5,
6183,-48.50,208.00,20/7/2018,13:23:6,
6184,-51.70,208.00,20/7/2018,13:23:6,
6185,-46.30,207.00,20/7/2018,13:23:7,
6186,-49.60,207.00,20/7/2018,13:23:7,
6187,-50.00,207.00,20/7/2018,13:23:8,
6188,-49.80,206.00,20/7/2018,13:23:8,
6189,-49.80,206.00,20/7/2018,13:23:9,
6190,-45.60,205.00,20/7/2018,13:23:9,
6191,-52.60,205.00,20/7/2018,13:23:10,
6192,-49.10,205.00,20/7/2018,13:23:10,
6193,-52.60,205.00,20/7/2018,13:23:11,
6194,-49.30,205.00,20/7/2018,13:23:11,
6195,-50.80,205.00,20/7/2018,13:23:12,
6196,-46.70,206.00,20/7/2018,13:23:12,
6197,-47.40,206.67,20/7/2018,13:23:13,
6198,-51.50,206.67,20/7/2018,13:23:13,
6199,-48.70,207.33,20/7/2018,13:23:14,
6200,-49.70,208.00,20/7/2018,13:23:14,
6201,-47.60,208.00,20/7/2018,13:23:15,
6202,-47.60,208.33,20/7/2018,13:23:15,
6203,-48.60,209.00,20/7/2018,13:23:16,
6204,-46.80,209.00,20/7/2018,13:23:16,
6205,-48.00,209.00,20/7/2018,13:23:17,
6206,-46.00,209.00,20/7/2018,13:23:17,
6207,-50.30,209.00,20/7/2018,13:23:18,
6208,-46.70,209.00,20/7/2018,13:23:18,
6209,-54.00,209.00,20/7/2018,13:23:19,
6210,-49.30,208.00,20/7/2018,13:23:19,
6211,-48.60,208.00,20/7/2018,13:23:20,
6212,-46.20,208.00,20/7/2018,13:23:20,
6213,-47.00,207.00,20/7/2018,13:23:21,
6214,-51.90,207.00,20/7/2018,13:23:21,
6215,-49.70,206.00,20/7/2018,13:23:22,
6216,-50.00,206.00,20/7/2018,13:23:22,
6217,-47.60,206.00,20/7/2018,13:23:23,
6218,-55.70,205.00,20/7/2018,13:23:23,
6219,-49.80,205.00,20/7/2018,13:23:24,
6220,-49.90,205.00,20/7/2018,13:23:24,
6221,-51.20,205.00,20/7/2018,13:23:25,
6222,-46.30,205.00,20/7/2018,13:23:25,
6223,-49.60,205.00,20/7/2018,13:23:26,
6224,-48.40,205.00,20/7/2018,13:23:26,
6225,-51.70,205.33,20/7/2018,13:23:27,
6226,-45.90,205.00,20/7/2018,13:23:27,
6227,-51.20,205.67,20/7/2018,13:23:28,
6228,-51.20,206.33,20/7/2018,13:23:28,
6229,-46.30,207.00,20/7/2018,13:23:29,
6230,-47.10,206.67,20/7/2018,13:23:29,
6231,-49.20,207.00,20/7/2018,13:23:30,
6232,-51.40,208.00,20/7/2018,13:23:30,
6233,-50.10,207.67,20/7/2018,13:23:31,
6234,-47.30,208.00,20/7/2018,13:23:31,
6235,-47.30,208.67,20/7/2018,13:23:32,
6236,-47.20,209.00,20/7/2018,13:23:32,
6237,-49.00,209.00,20/7/2018,13:23:33,
6238,-48.80,209.00,20/7/2018,13:23:33,
6239,-49.70,209.00,20/7/2018,13:23:34,
6240,-48.90,209.00,20/7/2018,13:23:34,
6241,-49.40,209.00,20/7/2018,13:23:35,
6242,-49.40,209.00,20/7/2018,13:23:35,
6243,-49.50,209.00,20/7/2018,13:23:36,
6244,-48.70,209.00,20/7/2018,13:23:36,
6245,-52.10,209.00,20/7/2018,13:23:37,
6246,-46.60,208.00,20/7/2018,13:23:37,
6247,-49.90,207.00,20/7/2018,13:23:38,
6248,-46.90,207.00,20/7/2018,13:23:38,
6249,-49.80,207.00,20/7/2018,13:23:39,
6250,-46.70,206.00,20/7/2018,13:23:39,
6251,-45.90,207.00,20/7/2018,13:23:40,
6252,-48.00,206.00,20/7/2018,13:23:40,
6253,-46.20,206.00,20/7/2018,13:23:41,
6254,-49.30,206.00,20/7/2018,13:23:41,
6255,-49.40,206.00,20/7/2018,13:23:42,
6256,-47.00,206.00,20/7/2018,13:23:42,
6257,-46.90,206.00,20/7/2018,13:23:43,
6258,-46.70,206.00,20/7/2018,13:23:43,
6259,-54.10,206.00,20/7/2018,13:23:44,
6260,-48.30,206.00,20/7/2018,13:23:44,
6261,-49.10,206.00,20/7/2018,13:23:45,
6262,-48.50,206.00,20/7/2018,13:23:45,
6263,-52.90,206.33,20/7/2018,13:23:46,
6264,-49.50,207.00,20/7/2018,13:23:46,
6265,-53.80,207.00,20/7/2018,13:23:47,
6266,-53.90,207.67,20/7/2018,13:23:47,
6267,-50.80,208.00,20/7/2018,13:23:48,
6268,-48.60,208.67,20/7/2018,13:23:48,
6269,-49.50,208.67,20/7/2018,13:23:49,
6270,-49.50,209.00,20/7/2018,13:23:49,
6271,-49.40,209.00,20/7/2018,13:23:50,
6272,-49.80,209.00,20/7/2018,13:23:50,
6273,-46.40,209.00,20/7/2018,13:23:51,
6274,-48.70,209.00,20/7/2018,13:23:51,
6275,-46.30,209.00,20/7/2018,13:23:52,
6276,-50.20,209.00,20/7/2018,13:23:52,
6277,-48.50,208.00,20/7/2018,13:23:53,
6278,-53.20,208.00,20/7/2018,13:23:53,
6279,-46.60,207.00,20/7/2018,13:23:54,
6280,-49.40,207.00,20/7/2018,13:23:54,
6281,-52.90,207.00,20/7/2018,13:23:55,
6282,-53.10,206.00,20/7/2018,13:23:55,
6283,-52.00,206.00,20/7/2018,13:23:56,
6284,-48.40,206.00,20/7/2018,13:23:56,
6285,-46.80,205.00,20/7/2018,13:23:57,
6286,-49.00,205.00,20/7/2018,13:23:57,
